時間,階段,文本,模型,CFG,DIT,結果,耗時(s),History-ID,檔案路徑,備註
2026-08-15T02:12:10,2,新聞,ft-mixed-lr1e5-e2.3-0731,2.0,30,成功,74.4,ba964e09fc444436986decaa89ba0281,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/新聞/ft-mixed-lr1e5-e2.3-0731_CFG2.0_DIT30.wav,
2026-08-15T02:13:55,2,新聞,lora-r32-mixed-e7.6-0731,2.0,30,成功,104.5,cf7881ccc70c4c4d94fbd6109db11910,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/新聞/lora-r32-mixed-e7.6-0731_CFG2.0_DIT30.wav,
2026-08-15T02:17:25,3,三國演義,ft-mixed-lr1e5-e1.6-0801,1.0,10,成功,73.8,8fe0a9ef25b1490c9328ca85225ef6ae,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義/ft-mixed-lr1e5-e1.6-0801_CFG1.0_DIT10.wav,
2026-08-15T02:20:25,3,三國演義,ft-mixed-lr1e5-e2.0-0803,1.0,10,失敗,180.0,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義/ft-mixed-lr1e5-e2.0-0803_CFG1.0_DIT10.wav,"HTTPConnectionPool(host='10.9.0.37', port=8800): Read timed out. (read timeout=180)"
2026-08-15T02:23:26,3,三國演義,ft-mixed-lr1e5-e2.3-0731,1.0,10,失敗,180.1,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義/ft-mixed-lr1e5-e2.3-0731_CFG1.0_DIT10.wav,"HTTPConnectionPool(host='10.9.0.37', port=8800): Read timed out. (read timeout=180)"
2026-08-15T02:26:26,3,三國演義,lora-r32-mixed-e7.6-0731,1.0,10,失敗,180.1,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義/lora-r32-mixed-e7.6-0731_CFG1.0_DIT10.wav,"HTTPConnectionPool(host='10.9.0.37', port=8800): Read timed out. (read timeout=180)"
2026-08-15T02:29:26,3,紅樓夢,ft-mixed-lr1e5-e1.6-0801,1.0,10,失敗,180.0,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/紅樓夢/ft-mixed-lr1e5-e1.6-0801_CFG1.0_DIT10.wav,"HTTPConnectionPool(host='10.9.0.37', port=8800): Read timed out. (read timeout=180)"
2026-08-15T02:32:26,3,紅樓夢,ft-mixed-lr1e5-e2.0-0803,1.0,10,失敗,180.0,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/紅樓夢/ft-mixed-lr1e5-e2.0-0803_CFG1.0_DIT10.wav,"HTTPConnectionPool(host='10.9.0.37', port=8800): Read timed out. (read timeout=180)"
2026-08-15T02:35:26,3,紅樓夢,ft-mixed-lr1e5-e2.3-0731,1.0,10,失敗,180.1,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/紅樓夢/ft-mixed-lr1e5-e2.3-0731_CFG1.0_DIT10.wav,"HTTPConnectionPool(host='10.9.0.37', port=8800): Read timed out. (read timeout=180)"
2026-08-15T02:38:27,3,紅樓夢,lora-r32-mixed-e7.6-0731,1.0,10,失敗,180.0,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/紅樓夢/lora-r32-mixed-e7.6-0731_CFG1.0_DIT10.wav,"HTTPConnectionPool(host='10.9.0.37', port=8800): Read timed out. (read timeout=180)"
2026-08-15T02:41:27,3,新聞,ft-mixed-lr1e5-e1.6-0801,1.0,10,失敗,180.0,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/新聞/ft-mixed-lr1e5-e1.6-0801_CFG1.0_DIT10.wav,"HTTPConnectionPool(host='10.9.0.37', port=8800): Read timed out. (read timeout=180)"
2026-08-15T02:44:27,3,新聞,ft-mixed-lr1e5-e2.0-0803,1.0,10,失敗,180.1,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/新聞/ft-mixed-lr1e5-e2.0-0803_CFG1.0_DIT10.wav,"HTTPConnectionPool(host='10.9.0.37', port=8800): Read timed out. (read timeout=180)"
2026-08-15T02:47:27,3,新聞,ft-mixed-lr1e5-e2.3-0731,1.0,10,失敗,180.0,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/新聞/ft-mixed-lr1e5-e2.3-0731_CFG1.0_DIT10.wav,"HTTPConnectionPool(host='10.9.0.37', port=8800): Read timed out. (read timeout=180)"
2026-08-15T02:50:27,3,新聞,lora-r32-mixed-e7.6-0731,1.0,10,失敗,180.1,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/新聞/lora-r32-mixed-e7.6-0731_CFG1.0_DIT10.wav,"HTTPConnectionPool(host='10.9.0.37', port=8800): Read timed out. (read timeout=180)"
2026-08-15T02:53:27,3,三國演義,ft-mixed-lr1e5-e1.6-0801,3.0,10,失敗,180.1,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義/ft-mixed-lr1e5-e1.6-0801_CFG3.0_DIT10.wav,"HTTPConnectionPool(host='10.9.0.37', port=8800): Read timed out. (read timeout=180)"
2026-08-15T02:56:27,3,三國演義,ft-mixed-lr1e5-e2.0-0803,3.0,10,失敗,180.1,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義/ft-mixed-lr1e5-e2.0-0803_CFG3.0_DIT10.wav,"HTTPConnectionPool(host='10.9.0.37', port=8800): Read timed out. (read timeout=180)"
2026-08-15T02:59:28,3,三國演義,ft-mixed-lr1e5-e2.3-0731,3.0,10,失敗,180.0,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義/ft-mixed-lr1e5-e2.3-0731_CFG3.0_DIT10.wav,"HTTPConnectionPool(host='10.9.0.37', port=8800): Read timed out. (read timeout=180)"
2026-08-15T03:08:31,3,三國演義,ft-mixed-lr1e5-e2.0-0803,1.0,10,失敗,180.1,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義/ft-mixed-lr1e5-e2.0-0803_CFG1.0_DIT10.wav,"HTTPConnectionPool(host='10.9.0.37', port=8800): Read timed out. (read timeout=180)"
2026-08-15T03:11:31,3,三國演義,ft-mixed-lr1e5-e2.3-0731,1.0,10,失敗,180.0,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義/ft-mixed-lr1e5-e2.3-0731_CFG1.0_DIT10.wav,"HTTPConnectionPool(host='10.9.0.37', port=8800): Read timed out. (read timeout=180)"
2026-08-15T03:26:08,3,三國演義,ft-mixed-lr1e5-e2.0-0803,1.0,10,失敗,180.0,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義/ft-mixed-lr1e5-e2.0-0803_CFG1.0_DIT10.wav,"HTTPConnectionPool(host='10.9.0.37', port=8800): Read timed out. (read timeout=180)"
2026-08-15T03:29:08,3,三國演義,ft-mixed-lr1e5-e2.3-0731,1.0,10,失敗,180.1,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義/ft-mixed-lr1e5-e2.3-0731_CFG1.0_DIT10.wav,"HTTPConnectionPool(host='10.9.0.37', port=8800): Read timed out. (read timeout=180)"
2026-08-15T03:38:55,3,三國演義,ft-mixed-lr1e5-e2.0-0803,1.0,10,略過,,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義/ft-mixed-lr1e5-e2.0-0803_CFG1.0_DIT10.wav,已知伺服器端卡死，人工略過
2026-08-15T03:38:55,3,三國演義,ft-mixed-lr1e5-e2.3-0731,1.0,10,略過,,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義/ft-mixed-lr1e5-e2.3-0731_CFG1.0_DIT10.wav,已知伺服器端卡死，人工略過
2026-08-15T03:41:55,3,三國演義,lora-r32-mixed-e7.6-0731,1.0,10,失敗,180.0,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義/lora-r32-mixed-e7.6-0731_CFG1.0_DIT10.wav,"HTTPConnectionPool(host='10.9.0.37', port=8800): Read timed out. (read timeout=180)"
2026-08-15T03:44:55,3,紅樓夢,ft-mixed-lr1e5-e1.6-0801,1.0,10,失敗,180.1,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/紅樓夢/ft-mixed-lr1e5-e1.6-0801_CFG1.0_DIT10.wav,"HTTPConnectionPool(host='10.9.0.37', port=8800): Read timed out. (read timeout=180)"
2026-08-15T03:46:22,3,三國演義,ft-mixed-lr1e5-e2.0-0803,1.0,10,略過,,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義/ft-mixed-lr1e5-e2.0-0803_CFG1.0_DIT10.wav,已知伺服器端卡死，人工略過
2026-08-15T03:46:22,3,三國演義,ft-mixed-lr1e5-e2.3-0731,1.0,10,略過,,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義/ft-mixed-lr1e5-e2.3-0731_CFG1.0_DIT10.wav,已知伺服器端卡死，人工略過
2026-08-15T03:46:22,3,三國演義,lora-r32-mixed-e7.6-0731,1.0,10,略過,,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義/lora-r32-mixed-e7.6-0731_CFG1.0_DIT10.wav,已知伺服器端卡死，人工略過
2026-08-15T03:46:22,3,紅樓夢,ft-mixed-lr1e5-e1.6-0801,1.0,10,略過,,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/紅樓夢/ft-mixed-lr1e5-e1.6-0801_CFG1.0_DIT10.wav,已知伺服器端卡死，人工略過
2026-08-15T03:46:22,3,紅樓夢,ft-mixed-lr1e5-e2.0-0803,1.0,10,略過,,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/紅樓夢/ft-mixed-lr1e5-e2.0-0803_CFG1.0_DIT10.wav,已知伺服器端卡死，人工略過
2026-08-15T03:46:22,3,紅樓夢,ft-mixed-lr1e5-e2.3-0731,1.0,10,略過,,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/紅樓夢/ft-mixed-lr1e5-e2.3-0731_CFG1.0_DIT10.wav,已知伺服器端卡死，人工略過
2026-08-15T03:46:22,3,紅樓夢,lora-r32-mixed-e7.6-0731,1.0,10,略過,,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/紅樓夢/lora-r32-mixed-e7.6-0731_CFG1.0_DIT10.wav,已知伺服器端卡死，人工略過
2026-08-15T03:46:22,3,新聞,ft-mixed-lr1e5-e1.6-0801,1.0,10,略過,,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/新聞/ft-mixed-lr1e5-e1.6-0801_CFG1.0_DIT10.wav,已知伺服器端卡死，人工略過
2026-08-15T03:46:22,3,新聞,ft-mixed-lr1e5-e2.0-0803,1.0,10,略過,,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/新聞/ft-mixed-lr1e5-e2.0-0803_CFG1.0_DIT10.wav,已知伺服器端卡死，人工略過
2026-08-15T03:46:22,3,新聞,ft-mixed-lr1e5-e2.3-0731,1.0,10,略過,,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/新聞/ft-mixed-lr1e5-e2.3-0731_CFG1.0_DIT10.wav,已知伺服器端卡死，人工略過
2026-08-15T03:46:22,3,新聞,lora-r32-mixed-e7.6-0731,1.0,10,略過,,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/新聞/lora-r32-mixed-e7.6-0731_CFG1.0_DIT10.wav,已知伺服器端卡死，人工略過
2026-08-15T03:49:22,3,三國演義,ft-mixed-lr1e5-e1.6-0801,3.0,10,失敗,180.2,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義/ft-mixed-lr1e5-e1.6-0801_CFG3.0_DIT10.wav,"HTTPConnectionPool(host='10.9.0.37', port=8800): Read timed out. (read timeout=180)"
2026-08-15T03:52:22,3,三國演義,ft-mixed-lr1e5-e2.0-0803,3.0,10,失敗,180.0,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義/ft-mixed-lr1e5-e2.0-0803_CFG3.0_DIT10.wav,"HTTPConnectionPool(host='10.9.0.37', port=8800): Read timed out. (read timeout=180)"
2026-08-15T03:56:03,3,三國演義,ft-mixed-lr1e5-e2.0-0803,1.0,10,失敗,180.0,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義/ft-mixed-lr1e5-e2.0-0803_CFG1.0_DIT10.wav,"HTTPConnectionPool(host='10.9.0.37', port=8800): Read timed out. (read timeout=180)"
2026-08-15T03:59:04,3,三國演義,ft-mixed-lr1e5-e2.3-0731,1.0,10,失敗,180.0,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義/ft-mixed-lr1e5-e2.3-0731_CFG1.0_DIT10.wav,"HTTPConnectionPool(host='10.9.0.37', port=8800): Read timed out. (read timeout=180)"
2026-08-15T04:03:35,3,三國演義,ft-mixed-lr1e5-e2.0-0803,1.0,10,失敗,180.0,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義/ft-mixed-lr1e5-e2.0-0803_CFG1.0_DIT10.wav,"HTTPConnectionPool(host='10.9.0.37', port=8800): Read timed out. (read timeout=180)"
2026-08-15T04:06:35,3,三國演義,ft-mixed-lr1e5-e2.3-0731,1.0,10,失敗,180.1,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義/ft-mixed-lr1e5-e2.3-0731_CFG1.0_DIT10.wav,"HTTPConnectionPool(host='10.9.0.37', port=8800): Read timed out. (read timeout=180)"
2026-08-15T04:08:24,3,三國演義,ft-mixed-lr1e5-e2.0-0803,1.0,10,略過,,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義/ft-mixed-lr1e5-e2.0-0803_CFG1.0_DIT10.wav,已知伺服器端卡死，人工略過
2026-08-15T04:08:24,3,三國演義,ft-mixed-lr1e5-e2.3-0731,1.0,10,略過,,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義/ft-mixed-lr1e5-e2.3-0731_CFG1.0_DIT10.wav,已知伺服器端卡死，人工略過
2026-08-15T04:11:25,3,三國演義,lora-r32-mixed-e7.6-0731,1.0,10,失敗,180.0,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義/lora-r32-mixed-e7.6-0731_CFG1.0_DIT10.wav,"HTTPConnectionPool(host='10.9.0.37', port=8800): Read timed out. (read timeout=180)"
2026-08-15T04:14:25,3,紅樓夢,ft-mixed-lr1e5-e1.6-0801,1.0,10,失敗,180.1,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/紅樓夢/ft-mixed-lr1e5-e1.6-0801_CFG1.0_DIT10.wav,"HTTPConnectionPool(host='10.9.0.37', port=8800): Read timed out. (read timeout=180)"
2026-08-15T06:22:47,3,三國演義,ft-mixed-lr1e5-e2.0-0803,1.0,10,成功,51.9,54f99a46d49a45b99cda1b3ccc87a3e2,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義/ft-mixed-lr1e5-e2.0-0803_CFG1.0_DIT10.wav,
2026-08-15T06:25:47,3,三國演義,ft-mixed-lr1e5-e2.3-0731,1.0,10,失敗,180.1,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義/ft-mixed-lr1e5-e2.3-0731_CFG1.0_DIT10.wav,"HTTPConnectionPool(host='10.9.0.37', port=8800): Read timed out. (read timeout=180)"
2026-08-15T06:28:47,3,三國演義,lora-r32-mixed-e7.6-0731,1.0,10,失敗,180.1,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義/lora-r32-mixed-e7.6-0731_CFG1.0_DIT10.wav,"HTTPConnectionPool(host='10.9.0.37', port=8800): Read timed out. (read timeout=180)"
2026-08-15T06:32:51,3,三國演義,ft-mixed-lr1e5-e2.3-0731,1.0,10,失敗,180.1,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義/ft-mixed-lr1e5-e2.3-0731_CFG1.0_DIT10.wav,"HTTPConnectionPool(host='10.9.0.37', port=8800): Read timed out. (read timeout=180)"
2026-08-15T06:35:51,3,三國演義,lora-r32-mixed-e7.6-0731,1.0,10,失敗,180.0,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義/lora-r32-mixed-e7.6-0731_CFG1.0_DIT10.wav,"HTTPConnectionPool(host='10.9.0.37', port=8800): Read timed out. (read timeout=180)"
2026-08-15T06:39:27,3,三國演義,ft-mixed-lr1e5-e2.3-0731,1.0,10,失敗,180.0,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義/ft-mixed-lr1e5-e2.3-0731_CFG1.0_DIT10.wav,"HTTPConnectionPool(host='10.9.0.37', port=8800): Read timed out. (read timeout=180)"
2026-08-15T06:42:27,3,三國演義,lora-r32-mixed-e7.6-0731,1.0,10,失敗,180.0,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義/lora-r32-mixed-e7.6-0731_CFG1.0_DIT10.wav,"HTTPConnectionPool(host='10.9.0.37', port=8800): Read timed out. (read timeout=180)"
2026-08-15T06:58:33,3,三國演義,ft-mixed-lr1e5-e2.3-0731,1.0,10,略過,,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義/ft-mixed-lr1e5-e2.3-0731_CFG1.0_DIT10.wav,已知伺服器端卡死，人工略過
2026-08-15T06:58:33,3,三國演義,lora-r32-mixed-e7.6-0731,1.0,10,略過,,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義/lora-r32-mixed-e7.6-0731_CFG1.0_DIT10.wav,已知伺服器端卡死，人工略過
2026-08-15T07:01:34,3,紅樓夢,ft-mixed-lr1e5-e1.6-0801,1.0,10,失敗,180.2,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/紅樓夢/ft-mixed-lr1e5-e1.6-0801_CFG1.0_DIT10.wav,"HTTPConnectionPool(host='10.9.0.37', port=8800): Read timed out. (read timeout=180)"
2026-08-15T07:04:34,3,紅樓夢,ft-mixed-lr1e5-e2.0-0803,1.0,10,失敗,180.0,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/紅樓夢/ft-mixed-lr1e5-e2.0-0803_CFG1.0_DIT10.wav,"HTTPConnectionPool(host='10.9.0.37', port=8800): Read timed out. (read timeout=180)"
2026-08-15T10:49:18,3,三國演義,ft-mixed-lr1e5-e1.6-0801,3.0,10,成功,71.8,6ae34cf0f4f14e109066dad673786174,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義/ft-mixed-lr1e5-e1.6-0801_CFG3.0_DIT10.wav,
2026-08-15T10:50:25,3,三國演義,ft-mixed-lr1e5-e2.0-0803,3.0,10,成功,67.4,d2f441bd4230455dac853329fcb7e316,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義/ft-mixed-lr1e5-e2.0-0803_CFG3.0_DIT10.wav,
2026-08-15T10:51:39,3,三國演義,ft-mixed-lr1e5-e2.3-0731,3.0,10,成功,73.7,a8b5dcbf9966472e8fbb213cfef66749,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義/ft-mixed-lr1e5-e2.3-0731_CFG3.0_DIT10.wav,
2026-08-15T10:53:14,3,三國演義,lora-r32-mixed-e7.6-0731,3.0,10,成功,94.8,16ed0749792b4645bc0ef070868ba043,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義/lora-r32-mixed-e7.6-0731_CFG3.0_DIT10.wav,
2026-08-15T10:54:30,3,紅樓夢,ft-mixed-lr1e5-e1.6-0801,3.0,10,成功,75.5,83571bcc971b4dd6aca955b8b9e5a8e9,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/紅樓夢/ft-mixed-lr1e5-e1.6-0801_CFG3.0_DIT10.wav,
2026-08-15T10:55:43,3,紅樓夢,ft-mixed-lr1e5-e2.0-0803,3.0,10,成功,73.7,081adb832fc3475397d1b76919d4a837,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/紅樓夢/ft-mixed-lr1e5-e2.0-0803_CFG3.0_DIT10.wav,
2026-08-15T10:57:02,3,紅樓夢,ft-mixed-lr1e5-e2.3-0731,3.0,10,成功,78.8,84144c23cd3a45f3940e5e68759d94ed,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/紅樓夢/ft-mixed-lr1e5-e2.3-0731_CFG3.0_DIT10.wav,
2026-08-15T10:58:42,3,紅樓夢,lora-r32-mixed-e7.6-0731,3.0,10,成功,100.0,aaa9f27c6ac64f23abf5a13b323e0187,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/紅樓夢/lora-r32-mixed-e7.6-0731_CFG3.0_DIT10.wav,
2026-08-15T10:59:56,3,新聞,ft-mixed-lr1e5-e1.6-0801,3.0,10,成功,73.3,1bf0a04fb7e8424295038714083feb93,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/新聞/ft-mixed-lr1e5-e1.6-0801_CFG3.0_DIT10.wav,
2026-08-15T11:01:07,3,新聞,ft-mixed-lr1e5-e2.0-0803,3.0,10,成功,71.2,b3262b48fcaa41888cc9f59ad559746e,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/新聞/ft-mixed-lr1e5-e2.0-0803_CFG3.0_DIT10.wav,
2026-08-15T11:02:18,3,新聞,ft-mixed-lr1e5-e2.3-0731,3.0,10,成功,70.6,c340b258fdcc4369843e3aca099a1db6,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/新聞/ft-mixed-lr1e5-e2.3-0731_CFG3.0_DIT10.wav,
2026-08-15T11:03:59,3,新聞,lora-r32-mixed-e7.6-0731,3.0,10,成功,100.7,6c0fb85df62f461292495b19f419e06c,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/新聞/lora-r32-mixed-e7.6-0731_CFG3.0_DIT10.wav,
2026-08-15T13:03:08,4,三國演義,ft-mixed-lr1e5-e1.6-0801,3.0,20,成功,64.2,1b5903430ba24a8e81cf2274f8659456,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義/ft-mixed-lr1e5-e1.6-0801_CFG3.0_DIT20.wav,
2026-08-15T13:04:11,4,三國演義,ft-mixed-lr1e5-e2.0-0803,3.0,20,成功,63.4,f75be683a29d4888bcec623f64193295,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義/ft-mixed-lr1e5-e2.0-0803_CFG3.0_DIT20.wav,
2026-08-15T13:33:03,4,三國演義,ft-mixed-lr1e5-e2.3-0731,3.0,20,失敗,1731.2,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義/ft-mixed-lr1e5-e2.3-0731_CFG3.0_DIT20.wav,"HTTPConnectionPool(host='10.9.0.37', port=8800): Read timed out. (read timeout=180)"
2026-08-17T10:30:49,4,三國演義,ft-mixed-lr1e5-e2.3-0731,3.0,20,失敗,180.0,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義/ft-mixed-lr1e5-e2.3-0731_CFG3.0_DIT20.wav,"HTTPConnectionPool(host='10.9.0.37', port=8800): Read timed out. (read timeout=180)"
2026-08-17T10:32:17,4,三國演義,lora-r32-mixed-e7.6-0731,3.0,20,成功,87.3,46dfa66e5ad545aea757822f4c04dd6c,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/三國演義/lora-r32-mixed-e7.6-0731_CFG3.0_DIT20.wav,
2026-08-17T10:33:30,4,紅樓夢,ft-mixed-lr1e5-e1.6-0801,3.0,20,成功,73.3,749ce2f371584de98785a4767ec8cb29,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/紅樓夢/ft-mixed-lr1e5-e1.6-0801_CFG3.0_DIT20.wav,
2026-08-17T10:34:45,4,紅樓夢,ft-mixed-lr1e5-e2.0-0803,3.0,20,成功,74.8,eb572d8c5efa48c8a5b19c83b8215891,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/紅樓夢/ft-mixed-lr1e5-e2.0-0803_CFG3.0_DIT20.wav,
2026-08-17T10:36:00,4,紅樓夢,ft-mixed-lr1e5-e2.3-0731,3.0,20,成功,75.1,631b33ecffde47d18a45294168d76e45,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/紅樓夢/ft-mixed-lr1e5-e2.3-0731_CFG3.0_DIT20.wav,
2026-08-17T10:37:41,4,紅樓夢,lora-r32-mixed-e7.6-0731,3.0,20,成功,100.5,4296728173384d40b80f70342f532488,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/紅樓夢/lora-r32-mixed-e7.6-0731_CFG3.0_DIT20.wav,
2026-08-17T10:38:52,4,新聞,ft-mixed-lr1e5-e1.6-0801,3.0,20,成功,70.8,a0b7eca4079e4506ae410ccedd5712d3,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/VoxCPM2_mix系列批次生成/新聞/ft-mixed-lr1e5-e1.6-0801_CFG3.0_DIT20.wav,
