時間,階段,文本,模型,CFG,DIT,結果,耗時(s),History-ID,檔案路徑,備註
2026-08-17T13:48:02,4,三國演義,bm-cent-mixed-e12-ep12-0810,3.0,30,成功,93.9,2cc22d370f9a45e3869fb1cdf7d2f0aa,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/三國演義/bm-cent-mixed-e12-ep12-0810_CFG3.0_DIT30.wav,
2026-08-17T13:49:48,4,三國演義,bm-tslm-mixed-e12-ep12-0811,3.0,30,成功,105.1,dc865fc04c074ee38326d1fc18fc52e8,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/三國演義/bm-tslm-mixed-e12-ep12-0811_CFG3.0_DIT30.wav,
2026-08-17T13:51:22,4,三國演義,bm-tslm-mixed-lr5e5-e0.9-0804,3.0,30,成功,94.1,d9b6b3c0a7ea4e14b8a6178f59182add,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/三國演義/bm-tslm-mixed-lr5e5-e0.9-0804_CFG3.0_DIT30.wav,
2026-08-17T13:52:59,4,三國演義,bm-tslm-mixed-mixedval-e2.0-0804,3.0,30,成功,96.8,edbac520064b48a8baa48cbf4f5f4378,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/三國演義/bm-tslm-mixed-mixedval-e2.0-0804_CFG3.0_DIT30.wav,
2026-08-17T13:54:48,4,紅樓夢,bm-cent-mixed-e12-ep12-0810,3.0,30,成功,109.1,213bb0ed450b4fb1ae75cf8e3c9ef90b,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/紅樓夢/bm-cent-mixed-e12-ep12-0810_CFG3.0_DIT30.wav,
2026-08-17T13:56:38,4,紅樓夢,bm-tslm-mixed-e12-ep12-0811,3.0,30,成功,110.1,7c47b72f76404582acc4c7b4f531b639,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/紅樓夢/bm-tslm-mixed-e12-ep12-0811_CFG3.0_DIT30.wav,
2026-08-17T13:58:30,4,紅樓夢,bm-tslm-mixed-lr5e5-e0.9-0804,3.0,30,成功,111.9,fba553efcfae4855a4f08125976c67db,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/紅樓夢/bm-tslm-mixed-lr5e5-e0.9-0804_CFG3.0_DIT30.wav,
2026-08-17T14:01:30,4,紅樓夢,bm-tslm-mixed-mixedval-e2.0-0804,3.0,30,失敗,180.1,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/紅樓夢/bm-tslm-mixed-mixedval-e2.0-0804_CFG3.0_DIT30.wav,"HTTPConnectionPool(host='10.9.0.37', port=8800): Read timed out. (read timeout=180)"
2026-08-17T14:03:43,4,新聞,bm-cent-mixed-e12-ep12-0810,3.0,30,成功,132.4,e8131392653f4b26b8b3fadefcf04a3f,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/新聞/bm-cent-mixed-e12-ep12-0810_CFG3.0_DIT30.wav,
2026-08-17T14:05:24,4,新聞,bm-tslm-mixed-e12-ep12-0811,3.0,30,成功,101.2,56de4e02e01044328b8cd51f306c0d8a,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/新聞/bm-tslm-mixed-e12-ep12-0811_CFG3.0_DIT30.wav,
2026-08-17T14:07:22,4,新聞,bm-tslm-mixed-lr5e5-e0.9-0804,3.0,30,成功,117.7,eb359f7d89b8486197270de4c804d5ff,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/新聞/bm-tslm-mixed-lr5e5-e0.9-0804_CFG3.0_DIT30.wav,
2026-08-17T14:09:08,4,新聞,bm-tslm-mixed-mixedval-e2.0-0804,3.0,30,成功,105.6,acbba59a95c847d58523e000994c644a,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/新聞/bm-tslm-mixed-mixedval-e2.0-0804_CFG3.0_DIT30.wav,
2026-08-17T14:10:51,4,紅樓夢,bm-tslm-mixed-mixedval-e2.0-0804,3.0,30,成功,89.0,ad761f5af0b24adda6a900acce59c82b,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/紅樓夢/bm-tslm-mixed-mixedval-e2.0-0804_CFG3.0_DIT30.wav,
2026-08-17T22:47:51,1,三國演義台語,bm-cent-mixed-e12-ep12-0810,2.0,10,成功,45.7,c4af029f54674a29b0fb8f5ea9b05e0a,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/三國演義台語/bm-cent-mixed-e12-ep12-0810_CFG2.0_DIT10.wav,
2026-08-17T22:48:39,1,三國演義台語,bm-tslm-mixed-e12-ep12-0811,2.0,10,成功,48.5,5740aac23cbd41e3b49f075bc2d1ab63,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/三國演義台語/bm-tslm-mixed-e12-ep12-0811_CFG2.0_DIT10.wav,
2026-08-17T22:49:20,1,三國演義台語,bm-tslm-mixed-lr5e5-e0.9-0804,2.0,10,成功,41.0,43ab60a688a345eda4d22b647e7fc9b2,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/三國演義台語/bm-tslm-mixed-lr5e5-e0.9-0804_CFG2.0_DIT10.wav,
2026-08-17T22:50:02,1,三國演義台語,bm-tslm-mixed-mixedval-e2.0-0804,2.0,10,成功,41.3,a18e3b45d0b04f69abe7b4e6ecea97b2,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/三國演義台語/bm-tslm-mixed-mixedval-e2.0-0804_CFG2.0_DIT10.wav,
2026-08-17T22:50:44,1,紅樓夢台語,bm-cent-mixed-e12-ep12-0810,2.0,10,成功,42.0,2e6e9408e15042ce9cfcf5098cb3a827,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/紅樓夢台語/bm-cent-mixed-e12-ep12-0810_CFG2.0_DIT10.wav,
2026-08-17T22:51:34,1,紅樓夢台語,bm-tslm-mixed-e12-ep12-0811,2.0,10,成功,49.6,0bf2cca3843245c9bf31f02a226271e7,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/紅樓夢台語/bm-tslm-mixed-e12-ep12-0811_CFG2.0_DIT10.wav,
2026-08-17T22:52:27,1,紅樓夢台語,bm-tslm-mixed-lr5e5-e0.9-0804,2.0,10,成功,53.0,8c818d080693457a9a16c78d439b2d50,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/紅樓夢台語/bm-tslm-mixed-lr5e5-e0.9-0804_CFG2.0_DIT10.wav,
2026-08-17T22:53:10,1,紅樓夢台語,bm-tslm-mixed-mixedval-e2.0-0804,2.0,10,成功,43.4,a52a8e30a7b14430ad22330948d9030a,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/紅樓夢台語/bm-tslm-mixed-mixedval-e2.0-0804_CFG2.0_DIT10.wav,
2026-08-17T22:53:55,1,氣象台語,bm-cent-mixed-e12-ep12-0810,2.0,10,成功,44.9,5dbfa1ab609f4e23872afc50dcd21607,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/氣象台語/bm-cent-mixed-e12-ep12-0810_CFG2.0_DIT10.wav,
2026-08-17T22:54:42,1,氣象台語,bm-tslm-mixed-e12-ep12-0811,2.0,10,成功,46.9,d3c3b12ff1c44f5a9f4910141dc0b41f,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/氣象台語/bm-tslm-mixed-e12-ep12-0811_CFG2.0_DIT10.wav,
2026-08-17T22:55:21,1,氣象台語,bm-tslm-mixed-lr5e5-e0.9-0804,2.0,10,成功,39.0,8a4684c746f84e80ac2bf31109ef5478,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/氣象台語/bm-tslm-mixed-lr5e5-e0.9-0804_CFG2.0_DIT10.wav,
2026-08-17T22:56:06,1,氣象台語,bm-tslm-mixed-mixedval-e2.0-0804,2.0,10,成功,44.4,f641ea4ef0874e389db363c1ff5059a6,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/氣象台語/bm-tslm-mixed-mixedval-e2.0-0804_CFG2.0_DIT10.wav,
2026-08-17T23:13:21,2,三國演義台語,bm-cent-mixed-e12-ep12-0810,2.0,20,成功,69.4,61a10baf44124976bd41e4721c38f92c,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/三國演義台語/bm-cent-mixed-e12-ep12-0810_CFG2.0_DIT20.wav,
2026-08-17T23:14:32,2,三國演義台語,bm-tslm-mixed-e12-ep12-0811,2.0,20,成功,71.1,1ec75a4473ca4970880b33e7a24c29f0,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/三國演義台語/bm-tslm-mixed-e12-ep12-0811_CFG2.0_DIT20.wav,
2026-08-17T23:16:27,2,三國演義台語,bm-tslm-mixed-lr5e5-e0.9-0804,2.0,20,成功,115.3,5fad9c8a60b04cc8b5463bb1e279b75c,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/三國演義台語/bm-tslm-mixed-lr5e5-e0.9-0804_CFG2.0_DIT20.wav,
2026-08-17T23:17:37,2,三國演義台語,bm-tslm-mixed-mixedval-e2.0-0804,2.0,20,成功,70.0,8fdd7f38c8ed493e9a3b9ed899404b04,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/三國演義台語/bm-tslm-mixed-mixedval-e2.0-0804_CFG2.0_DIT20.wav,
2026-08-17T23:18:49,2,紅樓夢台語,bm-cent-mixed-e12-ep12-0810,2.0,20,成功,72.1,c6c978e59b1d4c8e9fcf042089f4d881,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/紅樓夢台語/bm-cent-mixed-e12-ep12-0810_CFG2.0_DIT20.wav,
2026-08-17T23:19:59,2,紅樓夢台語,bm-tslm-mixed-e12-ep12-0811,2.0,20,成功,69.1,f32e7b05faf5434fada7a7ffc96bc1aa,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/紅樓夢台語/bm-tslm-mixed-e12-ep12-0811_CFG2.0_DIT20.wav,
2026-08-17T23:22:59,2,紅樓夢台語,bm-tslm-mixed-lr5e5-e0.9-0804,2.0,20,失敗,180.0,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/紅樓夢台語/bm-tslm-mixed-lr5e5-e0.9-0804_CFG2.0_DIT20.wav,"HTTPConnectionPool(host='10.9.0.37', port=8800): Read timed out. (read timeout=180)"
2026-08-17T23:24:59,2,紅樓夢台語,bm-tslm-mixed-mixedval-e2.0-0804,2.0,20,失敗,120.1,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/紅樓夢台語/bm-tslm-mixed-mixedval-e2.0-0804_CFG2.0_DIT20.wav,503 Server Error: Service Unavailable for url: http://10.9.0.37:8800/api/v1/synthesize
2026-08-18T00:11:47,2,紅樓夢台語,bm-tslm-mixed-lr5e5-e0.9-0804,2.0,20,成功,60.8,471f3f1b13864b249ad7cd2f5bb55acd,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/紅樓夢台語/bm-tslm-mixed-lr5e5-e0.9-0804_CFG2.0_DIT20.wav,
2026-08-18T00:12:54,2,紅樓夢台語,bm-tslm-mixed-mixedval-e2.0-0804,2.0,20,成功,67.7,ce84295b1a4b439d934e9077e6161c30,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/紅樓夢台語/bm-tslm-mixed-mixedval-e2.0-0804_CFG2.0_DIT20.wav,
2026-08-18T00:14:01,2,氣象台語,bm-cent-mixed-e12-ep12-0810,2.0,20,成功,66.0,6373f6c788054dbe855eb510e456e5a7,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/氣象台語/bm-cent-mixed-e12-ep12-0810_CFG2.0_DIT20.wav,
2026-08-18T00:15:31,2,氣象台語,bm-tslm-mixed-e12-ep12-0811,2.0,20,成功,89.9,375fae2f0c614392bb41b335a95a3e22,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/氣象台語/bm-tslm-mixed-e12-ep12-0811_CFG2.0_DIT20.wav,
2026-08-18T00:18:31,2,氣象台語,bm-tslm-mixed-lr5e5-e0.9-0804,2.0,20,失敗,180.0,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/氣象台語/bm-tslm-mixed-lr5e5-e0.9-0804_CFG2.0_DIT20.wav,"HTTPConnectionPool(host='10.9.0.37', port=8800): Read timed out. (read timeout=180)"
2026-08-18T00:20:31,2,氣象台語,bm-tslm-mixed-mixedval-e2.0-0804,2.0,20,失敗,120.1,,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/氣象台語/bm-tslm-mixed-mixedval-e2.0-0804_CFG2.0_DIT20.wav,503 Server Error: Service Unavailable for url: http://10.9.0.37:8800/api/v1/synthesize
2026-08-18T00:25:37,2,氣象台語,bm-tslm-mixed-lr5e5-e0.9-0804,2.0,20,成功,84.4,5d89ac8122854e609657b9d5da7198fc,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/氣象台語/bm-tslm-mixed-lr5e5-e0.9-0804_CFG2.0_DIT20.wav,
2026-08-18T00:26:52,2,氣象台語,bm-tslm-mixed-mixedval-e2.0-0804,2.0,20,成功,74.8,28b00d0c03c545e082a6e2460bbe6de9,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/氣象台語/bm-tslm-mixed-mixedval-e2.0-0804_CFG2.0_DIT20.wav,
2026-08-18T00:28:22,2,三國演義台語,bm-cent-mixed-e12-ep12-0810,2.0,30,成功,90.1,f4b2d1a89d6e4c289d5b969f35306b2e,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/三國演義台語/bm-cent-mixed-e12-ep12-0810_CFG2.0_DIT30.wav,
2026-08-18T00:30:00,2,三國演義台語,bm-tslm-mixed-e12-ep12-0811,2.0,30,成功,97.5,ce9d9faf5bd64524a9f239e4300f7a80,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/三國演義台語/bm-tslm-mixed-e12-ep12-0811_CFG2.0_DIT30.wav,
2026-08-18T00:31:20,2,三國演義台語,bm-tslm-mixed-lr5e5-e0.9-0804,2.0,30,成功,80.2,5963812307914c69b1e23c4f10fc2ce0,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/三國演義台語/bm-tslm-mixed-lr5e5-e0.9-0804_CFG2.0_DIT30.wav,
2026-08-18T00:32:55,2,三國演義台語,bm-tslm-mixed-mixedval-e2.0-0804,2.0,30,成功,94.5,ac335bd339904afc8117bad9aec0a0c4,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/三國演義台語/bm-tslm-mixed-mixedval-e2.0-0804_CFG2.0_DIT30.wav,
2026-08-18T00:34:22,2,紅樓夢台語,bm-cent-mixed-e12-ep12-0810,2.0,30,成功,86.7,312b37dbcf32447a8fc88529804b2251,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/紅樓夢台語/bm-cent-mixed-e12-ep12-0810_CFG2.0_DIT30.wav,
2026-08-18T00:36:24,2,紅樓夢台語,bm-tslm-mixed-e12-ep12-0811,2.0,30,成功,121.6,36f9be8ca10a492094bf1f2f815880bf,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/紅樓夢台語/bm-tslm-mixed-e12-ep12-0811_CFG2.0_DIT30.wav,
2026-08-18T00:38:54,2,紅樓夢台語,bm-tslm-mixed-lr5e5-e0.9-0804,2.0,30,成功,150.9,435e322388424bf5b5487fe1848e9e42,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/紅樓夢台語/bm-tslm-mixed-lr5e5-e0.9-0804_CFG2.0_DIT30.wav,
2026-08-18T00:40:36,2,紅樓夢台語,bm-tslm-mixed-mixedval-e2.0-0804,2.0,30,成功,101.0,0d21fab06eac4c82a6a76b44c38f922f,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/紅樓夢台語/bm-tslm-mixed-mixedval-e2.0-0804_CFG2.0_DIT30.wav,
2026-08-18T00:41:59,2,氣象台語,bm-cent-mixed-e12-ep12-0810,2.0,30,成功,83.6,d1df301ff1134acfa380d071af274a52,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/氣象台語/bm-cent-mixed-e12-ep12-0810_CFG2.0_DIT30.wav,
2026-08-18T00:43:52,2,氣象台語,bm-tslm-mixed-e12-ep12-0811,2.0,30,成功,112.8,26d0226dc125488cb71ea2e6c6b1c5c8,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/氣象台語/bm-tslm-mixed-e12-ep12-0811_CFG2.0_DIT30.wav,
2026-08-18T00:45:48,2,氣象台語,bm-tslm-mixed-lr5e5-e0.9-0804,2.0,30,成功,116.2,be0e2ab7109941db902d8901d97ba9b8,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/氣象台語/bm-tslm-mixed-lr5e5-e0.9-0804_CFG2.0_DIT30.wav,
2026-08-18T00:47:36,2,氣象台語,bm-tslm-mixed-mixedval-e2.0-0804,2.0,30,成功,107.4,454262ab3bc741eb82458cefd8527a4d,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/氣象台語/bm-tslm-mixed-mixedval-e2.0-0804_CFG2.0_DIT30.wav,
2026-08-18T02:08:57,3,三國演義台語,bm-cent-mixed-e12-ep12-0810,3.0,10,成功,40.5,dcde6fcfe73c46afa305a903373ce403,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/三國演義台語/bm-cent-mixed-e12-ep12-0810_CFG3.0_DIT10.wav,
2026-08-18T02:09:37,3,三國演義台語,bm-tslm-mixed-e12-ep12-0811,3.0,10,成功,40.5,1e2f4245801c47f5b68c1c75e48446f2,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/三國演義台語/bm-tslm-mixed-e12-ep12-0811_CFG3.0_DIT10.wav,
2026-08-18T02:10:22,3,三國演義台語,bm-tslm-mixed-lr5e5-e0.9-0804,3.0,10,成功,44.0,9da32aa4178d4ec189c2e525921e48f6,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/三國演義台語/bm-tslm-mixed-lr5e5-e0.9-0804_CFG3.0_DIT10.wav,
2026-08-18T02:11:03,3,三國演義台語,bm-tslm-mixed-mixedval-e2.0-0804,3.0,10,成功,41.7,8e2bb03bd5054fa891cd05b6e3041a91,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/三國演義台語/bm-tslm-mixed-mixedval-e2.0-0804_CFG3.0_DIT10.wav,
2026-08-18T02:11:50,3,紅樓夢台語,bm-cent-mixed-e12-ep12-0810,3.0,10,成功,46.6,b0946d87731d437d9c3a7769dccb50d2,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/紅樓夢台語/bm-cent-mixed-e12-ep12-0810_CFG3.0_DIT10.wav,
2026-08-18T02:12:34,3,紅樓夢台語,bm-tslm-mixed-e12-ep12-0811,3.0,10,成功,44.2,ce82c4efa7094a33a81e9c3b956e9c5f,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/紅樓夢台語/bm-tslm-mixed-e12-ep12-0811_CFG3.0_DIT10.wav,
2026-08-18T02:13:13,3,紅樓夢台語,bm-tslm-mixed-lr5e5-e0.9-0804,3.0,10,成功,39.2,52efe3913bcc4e618c89f538a30e81a7,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/紅樓夢台語/bm-tslm-mixed-lr5e5-e0.9-0804_CFG3.0_DIT10.wav,
2026-08-18T02:13:57,3,紅樓夢台語,bm-tslm-mixed-mixedval-e2.0-0804,3.0,10,成功,43.4,ac8b58c8df2b4fbea12af797214f2855,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/紅樓夢台語/bm-tslm-mixed-mixedval-e2.0-0804_CFG3.0_DIT10.wav,
2026-08-18T02:14:34,3,氣象台語,bm-cent-mixed-e12-ep12-0810,3.0,10,成功,37.1,4984635d81284a7d9fde4d4154ca7c0f,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/氣象台語/bm-cent-mixed-e12-ep12-0810_CFG3.0_DIT10.wav,
2026-08-18T02:15:23,3,氣象台語,bm-tslm-mixed-e12-ep12-0811,3.0,10,成功,48.4,bf4d1b09af5246a0a5d965242fd305b9,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/氣象台語/bm-tslm-mixed-e12-ep12-0811_CFG3.0_DIT10.wav,
2026-08-18T02:16:01,3,氣象台語,bm-tslm-mixed-lr5e5-e0.9-0804,3.0,10,成功,38.8,bc62b33b46a440d6983549534579bdcb,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/氣象台語/bm-tslm-mixed-lr5e5-e0.9-0804_CFG3.0_DIT10.wav,
2026-08-18T02:16:45,3,氣象台語,bm-tslm-mixed-mixedval-e2.0-0804,3.0,10,成功,43.8,5c63b42a408349068d1f59dcdb68dd23,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/氣象台語/bm-tslm-mixed-mixedval-e2.0-0804_CFG3.0_DIT10.wav,
2026-08-18T10:01:46,4,三國演義台語,bm-cent-mixed-e12-ep12-0810,3.0,20,成功,56.5,d8804166174d4e48805b349dd2d5d427,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/三國演義台語/bm-cent-mixed-e12-ep12-0810_CFG3.0_DIT20.wav,
2026-08-18T10:02:53,4,三國演義台語,bm-tslm-mixed-e12-ep12-0811,3.0,20,成功,67.4,5e7b43e55e394f4eb37fe9ecf54670fd,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/三國演義台語/bm-tslm-mixed-e12-ep12-0811_CFG3.0_DIT20.wav,
2026-08-18T10:04:08,4,三國演義台語,bm-tslm-mixed-lr5e5-e0.9-0804,3.0,20,成功,74.2,18a56fd46b7c463c881f74c8c364c52e,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/三國演義台語/bm-tslm-mixed-lr5e5-e0.9-0804_CFG3.0_DIT20.wav,
2026-08-18T10:05:11,4,三國演義台語,bm-tslm-mixed-mixedval-e2.0-0804,3.0,20,成功,63.6,3a5fbd9689b8465db43a3d28e78484e6,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/三國演義台語/bm-tslm-mixed-mixedval-e2.0-0804_CFG3.0_DIT20.wav,
2026-08-18T10:06:22,4,紅樓夢台語,bm-cent-mixed-e12-ep12-0810,3.0,20,成功,70.3,09bfcbe1295e4755a881893a8e0721c3,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/紅樓夢台語/bm-cent-mixed-e12-ep12-0810_CFG3.0_DIT20.wav,
2026-08-18T10:07:26,4,紅樓夢台語,bm-tslm-mixed-e12-ep12-0811,3.0,20,成功,64.2,6f66b7a4edd24f5487cfe3b3eb607502,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/紅樓夢台語/bm-tslm-mixed-e12-ep12-0811_CFG3.0_DIT20.wav,
2026-08-18T10:08:42,4,紅樓夢台語,bm-tslm-mixed-lr5e5-e0.9-0804,3.0,20,成功,75.8,7101ef5d60814db2ba970b995cf2e9d0,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/紅樓夢台語/bm-tslm-mixed-lr5e5-e0.9-0804_CFG3.0_DIT20.wav,
2026-08-18T10:09:47,4,紅樓夢台語,bm-tslm-mixed-mixedval-e2.0-0804,3.0,20,成功,65.4,13d7f7a69f1d4676b0fa34a90dab2d62,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/紅樓夢台語/bm-tslm-mixed-mixedval-e2.0-0804_CFG3.0_DIT20.wav,
2026-08-18T10:10:49,4,氣象台語,bm-cent-mixed-e12-ep12-0810,3.0,20,成功,61.0,bda37ff233384b74b17056f50e25ae9b,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/氣象台語/bm-cent-mixed-e12-ep12-0810_CFG3.0_DIT20.wav,
2026-08-18T10:12:20,4,氣象台語,bm-tslm-mixed-e12-ep12-0811,3.0,20,成功,91.1,6076bc21dded44e8adbc56736d994518,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/氣象台語/bm-tslm-mixed-e12-ep12-0811_CFG3.0_DIT20.wav,
2026-08-18T10:13:23,4,氣象台語,bm-tslm-mixed-lr5e5-e0.9-0804,3.0,20,成功,63.6,5b02df579edf4941b58c2a988184262e,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/氣象台語/bm-tslm-mixed-lr5e5-e0.9-0804_CFG3.0_DIT20.wav,
2026-08-18T10:14:40,4,氣象台語,bm-tslm-mixed-mixedval-e2.0-0804,3.0,20,成功,76.2,6575f79d4a014d52a0738dd2aa9d2871,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/氣象台語/bm-tslm-mixed-mixedval-e2.0-0804_CFG3.0_DIT20.wav,
2026-08-18T10:15:56,4,三國演義台語,bm-cent-mixed-e12-ep12-0810,3.0,30,成功,75.9,a070fec3227c4e2bace55b380fa47a56,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/三國演義台語/bm-cent-mixed-e12-ep12-0810_CFG3.0_DIT30.wav,
2026-08-18T10:17:28,4,三國演義台語,bm-tslm-mixed-e12-ep12-0811,3.0,30,成功,92.0,68fee489443b43caae09f418de686625,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/三國演義台語/bm-tslm-mixed-e12-ep12-0811_CFG3.0_DIT30.wav,
2026-08-18T10:19:02,4,三國演義台語,bm-tslm-mixed-lr5e5-e0.9-0804,3.0,30,成功,94.2,662c2777d45c4ef888f3fa241203c1fb,/Users/miru/Documents/活動/台語TTS平台/聲音/測試聲音/Barbet_mix系列批次生成/三國演義台語/bm-tslm-mixed-lr5e5-e0.9-0804_CFG3.0_DIT30.wav,
